id,text,label,language,theme,pii_flag,synthetic_style
sms_00204,Le livreur a déposé votre colis au gardien. Urgent.,ham,fr,legit_delivery,False,advanced_curated
sms_00205,"Virement inhabituel repéré. Opposition urgente au [PHONE]. Sans réponse, votre dossier sera suspendu. Merci de votre réactivité.",phishing,fr,fake_bank_opposition,True,advanced_curated
sms_00206,Point relais confirmé. Retrait possible dès demain. Urgent.,ham,fr,legit_delivery,False,advanced_curated
sms_00207,"Virement de 49,9€ reçu sur votre compte.",ham,fr,bank_legit,True,advanced_curated
sms_00208,"Opposition: Achat suspect de 0,99€ détecté. Si vous n'êtes pas à l'origine, appelez immédiatement le [PHONE].",phishing,fr,fake_bank_opposition,True,advanced_curated
sms_00209,"Virement de 589,99€ reçu sur votre compte. Urgent.",ham,fr,bank_legit,True,advanced_curated
sms_00210,Dernier rappel avant majoration automatique: hxxps://validation-compte-fr[.]com/remboursement/un2ktvv0,phishing,fr,fine_toll,True,advanced_curated
sms_00211,Le client a validé la proposition.,ham,fr,work,False,advanced_curated
sms_00212,ANTAI: Dernier rappel avant majoration automatique: hxxps://telepaiement-info[.]net/dossier/yv37dia5u Délai très court. Merci.,phishing,fr,fine_toll,True,advanced_curated
sms_00213,Péage: Un passage de péage reste impayé. Réglez maintenant: hxxps://maj-dossier-sante[.]fr/remboursement/9n1d,phishing,fr,fine_toll,True,advanced_curated
sms_00214,Mise à jour obligatoire de votre espace bénéficiaire: hxxps://suivi-colis-fr[.]com/confirm/l8b5,phishing,fr,benefits_update,True,advanced_curated
sms_00215,Code temporaire 110743 valable 10 minutes. Merci de votre réactivité.,ham,fr,otp_security,True,advanced_curated
sms_00216,Mise à jour obligatoire de v0tre espace bénéficiaire: hxxps://validation-compte-fr[.]com/secure/1tkrkv,phishing,fr,benefits_update,True,advanced_curated
sms_00217,AMENDE: Un passage de péage reste impayé. Réglez maintenant: hxxps://secure-remboursement[.]com/secure/icvrd7m1v,phishing,fr,fine_toll,True,advanced_curated
sms_00218,Le client a validè la proposition. Urgent.,ham,fr,work,False,advanced_curated
sms_00219,Peux-tu m'envoyer le fichier avant 17h ? Merci.,ham,fr,work,False,advanced_curated
sms_00220,"Retrait de 259,99€ confirmé.",ham,fr,bank_legit,True,advanced_curated
sms_00221,"Paiement carte de 89,0€ effectué chez MONOPRIX.",ham,fr,bank_legit,True,advanced_curated
sms_00222,Votre colis ne rentre pas dans la boîte aux lettres. Reprogrammez la livraison: hxxps://telepaiement-info[.]net/paiement/nlztwxo,phishing,fr,parcel_delivery,True,advanced_curated
sms_00223,Le client a valide la proposition.,ham,fr,work,False,advanced_curated
sms_00224,"Virement de 259,99€ reçu sur votre compte.",ham,fr,bank_legit,True,advanced_curated
sms_00225,ANTAI: Amende majorée en attente. Paiement sous 48h: hxxps://secure-remboursement[.]com/confirm/e1oh6xm,phishing,fr,fine_toll,True,advanced_curated
sms_00226,Confirm: Nouvelle politique de sécurité. Mise à jour nécessaire: hxxps://validation-compte-fr[.]com/secure/ucdur9xss,phishing,fr,account_verification,True,advanced_curated
sms_00227,EnergieFR: Avoir disponible suite à votre dernière facture. Activez le versement: hxxps://regul-facture-energie[.]com/secure/puyw6mx Merci.,phishing,fr,edf_refund,True,advanced_curated
sms_00228,Point relais confirmé. Retrait possible dès demain.,ham,fr,legit_delivery,False,advanced_curated
sms_00229,Amende majorée en attente. Paiement sous 48h: hxxps://regul-facture-energie[.]com/paiement/y8l5bq,phishing,fr,fine_toll,True,advanced_curated
sms_00230,Confirm: Connexion inhabituelle détectée. Vérifiez votre identité: hxxps://maj-dossier-sante[.]fr/confirm/ibjz,phishing,fr,account_verification,True,advanced_curated
sms_00231,"AMENDE: Péage impayé constaté. Régularisez avant majoration: hxxps://telepaiement-info[.]net/maj/wl51ctae Sans réponse, v0tre dossier sera suspendu.",phishing,fr,fine_toll,True,advanced_curated
sms_00232,Débit en cours sur votre carte. Service opposition: [PHONE]. Délai très court.,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_00233,POINT RELAIS CONFIRMÉ. RETRAIT POSSIBLE DÈS DEMAIN.,ham,fr,legit_delivery,False,advanced_curated
sms_00234,"PAPA ARRIVE VERS 9H, TU PEUX LUI OUVRIR ? Urgent.",ham,fr,family,False,advanced_curated
sms_00235,Document manquant pour maintenir vos aides. Deposez-le ici: hxxps://validation-compte-fr[.]com/remboursement/k88k6,phishing,fr,benefits_update,True,advanced_curated
sms_00236,Je t'appelle après la réunion.,ham,fr,personal_chat,False,advanced_curated
sms_00237,RelaisColis: Colis en attente au point relais. Validation nécessaire: hxxps://validation-compte-fr[.]com/maj/cu16dk,phishing,fr,parcel_delivery,True,advanced_curated
sms_00238,La reunion est decalee à 12h15.,ham,fr,work,False,advanced_curated
sms_00239,On mange ensemble ce midi ?,ham,fr,personal_chat,False,advanced_curated
sms_00240,Peux-tu m'envoyer le fichier avant 17h ?,ham,fr,work,False,advanced_curated
sms_00241,Votre colis sera livré aujourd'hui entre 8h et 17h.,ham,fr,legit_delivery,False,advanced_curated
sms_00242,Régularisation EDF effectuée. Choisissez votre mode de restitution: hxxps://service-aides-france[.]com/suivi/jrwe,phishing,fr,edf_refund,True,advanced_curated
sms_00243,"MONDIAL: Frais de relivraison de 89,0€ à régler avant 23h59: hxxps://regul-facture-energie[.]com/dossier/x7o2",phishing,fr,parcel_delivery,True,advanced_curated
sms_00244,Confirm: Réinitialisation de sécurité requise. Continuez ici: hxxps://service-aides-france[.]com/maj/v60v,phishing,fr,account_verification,True,advanced_curated
sms_00245,On se retrouve à 18h55 devant le cinéma ?,ham,fr,personal_chat,False,advanced_curated
sms_00246,"Mamie va mieux, je te tiens au courant.",ham,fr,family,False,advanced_curated
sms_00247,AMELI: Nouvelle carte disponible. Confirmez l'adresse d'envoi: hxxps://telepaiement-info[.]net/suivi/1m3j1ha0 Action requise aujourd'hui.,phishing,fr,vitale_renewal,True,advanced_curated
sms_00248,Droits: Dernière relance avant blocage temporaire des paiements: hxxps://maj-dossier-sante[.]fr/secure/r4wg,phishing,fr,benefits_update,True,advanced_curated
sms_00249,Le livreur a déposé votre colis au gardien. Merci.,ham,fr,legit_delivery,False,advanced_curated
sms_00250,EnergieFR: Votre remboursement énergie expire aujourd'hui: hxxps://espace-client-verif[.]net/maj/kff5v7ij,phishing,fr,edf_refund,True,advanced_curated
sms_00251,Régularisation EDF effectuée. Choisissez votre mode de restitution: hxxps://espace-client-verif[.]net/suivi/stlg,phishing,fr,edf_refund,True,advanced_curated
sms_00252,Code de connexion: 402809. Ne le partagez jamais.,ham,fr,otp_security,True,advanced_curated
sms_00253,AidesFR: Mise à jour obligatoire de votre espace bénéficiaire: hxxps://suivi-colis-fr[.]com/remboursement/t85svp Merci de régulariser avant minuit. Merci de votre réactivité.,phishing,fr,benefits_update,True,advanced_curated
sms_00254,Débit en cours sur votre carte. Service opposition: [PHONE].,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_00255,SantéFR: Dossier Assurance Maladie incomplet. Complétez vos informations: hxxps://maj-dossier-sante[.]fr/confirm/1n6clpd Merci de votre réactivité.,phishing,fr,vitale_renewal,True,advanced_curated
sms_00256,"Virement de 129,5€ reçu sur votre compte. Merci de votre réactivité.",ham,fr,bank_legit,True,advanced_curated
sms_00257,"FranceServices: Mise à jour obligatoire de votre espace bénéficiaire: hxxps://telepaiement-info[.]net/secure/uw7wr0r3 Sans réponse, votre dossier sera suspendu.",phishing,fr,benefits_update,True,advanced_curated
sms_00258,Dossier Assurance Maladie incomplet. Complétez vos informations: hxxps://telepaiement-info[.]net/remboursement/rvgr,phishing,fr,vitale_renewal,True,advanced_curated
sms_00259,On se retrouve à 10h30 devant le cinéma ? Merci.,ham,fr,personal_chat,False,advanced_curated
sms_00260,RelaisColis: Échec de livraison aujourd'hui. Choisissez un nouveau créneau: hxxps://validation-compte-fr[.]com/confirm/u2nc,phishing,fr,parcel_delivery,True,advanced_curated
sms_00261,ÉCHEC DE LIVRAISON AUJOURD'HUI. CHOISISSEZ UN NOUVEAU CRÉNEAU: HXXPS://TELEPAIEMENT-INFO[.]NET/MAJ/07FS0GD,phishing,fr,parcel_delivery,False,advanced_curated
sms_00262,AidesFR: Suspension de versement évitable avant minuit: hxxps://suivi-colis-fr[.]com/secure/00l879w5d,phishing,fr,benefits_update,True,advanced_curated
sms_00263,Régularisation EDF effectuée. Choisissez votre mode de restitution: hxxps://espace-client-verif[.]net/confirm/aybfj Délai très court.,phishing,fr,edf_refund,True,advanced_curated
sms_00264,Nouvelle carte disponible. Confirmez l'adresse d'envoi: hxxps://espace-client-verif[.]net/suivi/x73qx,phishing,fr,vitale_renewal,True,advanced_curated
sms_00265,PayLib: Nouvelle politique de sécurité. Mise à jour nécessaire: hxxps://suivi-colis-fr[.]com/dossier/c7d2kd1pox Délai très court. Merci de votre réactivité.,phishing,fr,account_verification,True,advanced_curated
sms_00266,AMELI: Nouvelle carte disponible. Confirmez l'adresse d'envoi: hxxps://espace-client-verif[.]net/suivi/8wge3ziexo,phishing,fr,vitale_renewal,True,advanced_curated
sms_00267,Votre code de vérification est 223937. Urgent.,ham,fr,otp_security,True,advanced_curated
sms_00268,Le client a validé la proposition. Urgent.,ham,fr,work,False,advanced_curated
sms_00269,"Retrait de 1,95€ confirmé.",ham,fr,bank_legit,True,advanced_curated
sms_00270,Je t'ai laissé un message vocal. Merci de votre réactivité.,ham,fr,work,False,advanced_curated
sms_00271,Sécurité: Votre compte sera limité sous 12h sans validation: hxxps://regul-facture-energie[.]com/paiement/dc112hxr,phishing,fr,account_verification,True,advanced_curated
sms_00272,Confirm: Réinitialisation de sécurité requise. Continuez ici: hxxps://regul-facture-energie[.]com/suivi/2d96,phishing,fr,account_verification,True,advanced_curated
sms_00273,Je t'appelle après la réunion.,ham,fr,personal_chat,False,advanced_curated
sms_00274,Je t'ai laissé un message vocal. Merci de votre réactivité.,ham,fr,work,False,advanced_curated
sms_00275,CHRONO: Votre colis ne rentre pas dans la boîte aux lettres. Reprogrammez la livraison: hxxps://suivi-colis-fr[.]com/remboursement/6htf4pyz,phishing,fr,parcel_delivery,True,advanced_curated
sms_00276,ANTAI: Péage impayé constaté. Régularisez avant majoration: hxxps://suivi-colis-fr[.]com/confirm/7yd9miz Merci.,phishing,fr,fine_toll,True,advanced_curated
sms_00277,Les enfants sont bien arrivés.,ham,fr,family,False,advanced_curated
sms_00278,Facture: Votre remboursement énergie expire aujourd'hui: hxxps://espace-client-verif[.]net/maj/356j,phishing,fr,edf_refund,True,advanced_curated
sms_00279,N'oublie pas le pain en rentrant 😄,ham,fr,personal_chat,False,advanced_curated
sms_00280,VITALE: Nouvelle carte disponible. Confirmez l'adresse d'envoi: hxxps://maj-dossier-sante[.]fr/paiement/7ehmgol Merci de régulariser avant minuit.,phishing,fr,vitale_renewal,True,advanced_curated
sms_00281,Les enfants sont bien arrivés.,ham,fr,family,False,advanced_curated
sms_00282,Dossier Assurance Maladie incomplet. Complétez vos informations: hxxps://espace-client-verif[.]net/remboursement/ltgc3v8 Action requise aujourd'hui.,phishing,fr,vitale_renewal,True,advanced_curated
sms_00283,"Sécurité: Profil incomplet, accès suspendu ce soir sans confirmation: hxxps://service-aides-france[.]com/confirm/1c5o Action requise aujourd'hui.",phishing,fr,account_verification,True,advanced_curated
sms_00284,RelaisColis: Colis en attente au point relais. Validation nécessaire: hxxps://validation-compte-fr[.]com/suivi/iqfvapr4,phishing,fr,parcel_delivery,True,advanced_curated
sms_00285,Paiement refusé puis nouvelle tentative observée. Contact anti-fraude: [PHONE]. Délai très court.,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_00286,"MONDIAL: Colis en attente au point relais. Validation nécessaire: hxxps://service-aides-france[.]com/paiement/aau76tcn Sans réponse, votre dossier sera suspendu. Merci.",phishing,fr,parcel_delivery,True,advanced_curated
sms_00287,Vos droits ont été recalculés. Vérifiez votre dossier: hxxps://suivi-colis-fr[.]com/suivi/pvb96do9uz Merci.,phishing,fr,benefits_update,True,advanced_curated
sms_00288,Code de connexion: 264651. Ne le partagez jamais. Urgent.,ham,fr,otp_security,True,advanced_curated
sms_00289,Code temporaire 887747 valable 10 minutes.,ham,fr,otp_security,True,advanced_curated
sms_00290,Les enfants sont bien arrivés.,ham,fr,family,False,advanced_curated
sms_00291,Point relais confirme. Retrait possible dès demain.,ham,fr,legit_delivery,False,advanced_curated
sms_00292,Point relais confirmé. Retrait possible dès demain. Merci.,ham,fr,legit_delivery,False,advanced_curated
sms_00293,"ELEC: Un trop-perçu de 0,99€ est disponible. Confirmez votre remboursement: hxxps://regul-facture-energie[.]com/dossier/6xnom Urgent.",phishing,fr,edf_refund,True,advanced_curated
sms_00294,Échec de livraison aujourd'hui. Choisissez un nouveau créneau: hxxps://regul-facture-energie[.]com/maj/edy0vqxo2d,phishing,fr,parcel_delivery,True,advanced_curated
sms_00295,Code temporaire 401206 valable 10 minutes. Merci.,ham,fr,otp_security,True,advanced_curated
sms_00296,Tu peux venir me chercher à la gare ?,ham,fr,family,False,advanced_curated
sms_00297,Code de connexion: 441348. Ne le partagez jamais.,ham,fr,otp_security,True,advanced_curated
sms_00298,"ELEC: Facture corrigée, remboursement en attente de validation: hxxps://regul-facture-energie[.]com/dossier/lvvld3iia3",phishing,fr,edf_refund,True,advanced_curated
sms_00299,"MAMIE VA MIEUX, JE TE TIENS AU COURANT.",ham,fr,family,False,advanced_curated
sms_00300,RÉINITIALISATION DE SÉCURITÉ REQUISE. CONTINUEZ ICI: HXXPS://REGUL-FACTURE-ENERGIE[.]COM/DOSSIER/M08LVPD4N1,phishing,fr,account_verification,False,advanced_curated
sms_00301,"Facture: Avoir disponible suite à votre dernière facture. Activez le versement: hxxps://secure-remboursement[.]com/paiement/i89uv1 Sans réponse, votre dossier sera suspendu.",phishing,fr,edf_refund,True,advanced_curated
sms_00302,"ALERTE CB: Achat suspect de 89,0€ détecté. Si vous n'êtes pas à l'origine, appelez immédiatement le [PHONE]. Délai très court.",phishing,fr,fake_bank_opposition,True,advanced_curated
sms_00303,Votre colis sera livre aujourd'hui entre 17h et 13h. Merci.,ham,fr,legit_delivery,False,advanced_curated
sms_00304,FranceServices: Dernière relance avant blocage temporaire des paiements: hxxps://service-aides-france[.]com/confirm/7ev4dh9,phishing,fr,benefits_update,True,advanced_curated
sms_00305,Code temporaire 443276 valable 10 minutes.,ham,fr,otp_security,True,advanced_curated
sms_00306,Transaction non reconnue ce jour. Annulation immédiate via [PHONE]. Action requise aujourd'hui. Merci de votre réactivité.,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_00307,Point relais confirme. Retrait possible dès demain.,ham,fr,legit_delivery,False,advanced_curated
sms_00308,Dossier Assurance Maladie incomplet. Complétez vos informations: hxxps://secure-remboursement[.]com/suivi/mlid37062t Action requise aujourd'hui.,phishing,fr,vitale_renewal,True,advanced_curated
sms_00309,Votre commande a ete expediee.,ham,fr,legit_delivery,False,advanced_curated
sms_00310,Avis de contravention disponible. Consultez votre dossier: hxxps://secure-remboursement[.]com/paiement/h6ra0dqd2 Merci de votre réactivité.,phishing,fr,fine_toll,True,advanced_curated
sms_00311,"Prélèvement SEPA de 259,99€ enregistré.",ham,fr,bank_legit,True,advanced_curated
sms_00312,"Un trop-perçu de 49,9€ est disponible. Confirmez votre remboursement: hxxps://regul-facture-energie[.]com/suivi/6oorm Action requise aujourd'hui. Urgent.",phishing,fr,edf_refund,True,advanced_curated
sms_00313,SantéFR: Dossier Assurance Maladie incomplet. Complétez vos informations: hxxps://maj-dossier-sante[.]fr/dossier/3g0ksjh9p Action requise aujourd'hui.,phishing,fr,vitale_renewal,True,advanced_curated
sms_00314,Vos droits ont été recalculés. Vérifiez votre dossier: hxxps://validation-compte-fr[.]com/confirm/9v8u9 Merci de régulariser avant minuit.,phishing,fr,benefits_update,True,advanced_curated
